worker_id,tag_id,time_step,timestamp_s,x,y,z,current_segment,position_reliability,reliability_status,status,tracking_status,visible_anchor_count,tracking_risk_score,mapping_method,mapping_confidence,continuity_score,flight_signal_reliability,source_trial,source_position_type
WORKER_01,TAG_001,37,37.000132,145.45401311148728,141.01577293061976,0.4474999989569186,S140,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,37,47.00140999999999,-34.36167873331802,-101.33865580022866,0.3875000561773776,S095,0.7488,degraded,safe,full_tracking,4,25.12,nearest_center,0.22425770376159884,0.7,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,37,57.00321399999999,126.89412732068004,169.7970409165333,0.17850006476044644,S110,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,38,38.000132,70.6765092149098,190.1053231397516,0.45050001993775357,S140,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,38,48.00140999999999,-88.02395129031169,-25.081743854257205,0.5735000456869601,S076,0.7237,degraded,safe,full_tracking,3,27.63,nearest_center,0.21813372096456118,0.75,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,38,58.00321399999999,161.86202390352932,167.91414628444235,0.2834999646246432,S110,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,39,39.000132,-19.298583803247123,200.73018390121206,0.4515000666677951,S103,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.1622075378453333,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,39,49.00140999999999,-137.24799168278062,41.76073902114491,0.7385000075399875,S044,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.1747519212670956,0.75,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,39,59.00321399999999,169.7970489328761,148.95079795996654,0.40250004187226285,S110,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,40,40.000132,-107.65977458050153,171.54543734894432,0.4515000666677951,S068,0.71,degraded,safe,full_tracking,4,29.0,nearest_center,0.1305145247510961,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,40,50.00140999999999,-174.36776326439514,64.08639403527705,0.8754999722540378,S028,0.7805,degraded,safe,full_tracking,12,21.95,nearest_center,0.2606531383995819,0.9,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,40,60.00321399999999,148.95080597630934,115.86577997652257,0.5075000609457492,S110,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,41,41.000132,-175.04022219742356,105.7788879647534,0.45350004091858853,S031,0.8098,good,safe,full_tracking,15,19.02,bounds_contains,0.7124999999999999,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,41,51.00140999999999,-199.11427765213813,43.50913144538453,0.9595000828802585,S028,0.8602,good,safe,full_tracking,15,13.98,bounds_contains,0.95,1.0,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,41,61.00321399999999,103.76151918201094,77.13211016217697,0.5675000037252902,S110,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,42,42.000132,-205.30090624907388,20.376523306715438,0.45350004091858853,S003,0.7821,degraded,safe,full_tracking,9,21.79,nearest_center,0.2267293787648045,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,42,52.00140999999999,-203.8214901833371,-10.82560104668041,0.9904999817907809,S027,0.7892,degraded,safe,full_tracking,12,21.08,nearest_center,0.2673651588289513,0.9,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,42,62.00321399999999,43.24015508688169,37.99496578964861,0.5544999922811984,S126,0.7536,degraded,safe,full_tracking,7,24.64,nearest_center,0.1892984977853751,0.75,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,43,43.000132,-194.27256692125923,-71.07797976492115,0.4544999684393405,S040,0.765,degraded,safe,full_tracking,12,23.5,nearest_center,0.20188399216389824,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,43,53.00140999999999,-189.8343347567345,-70.8089913819041,0.9494999732077121,S024,0.7257,degraded,safe,full_tracking,15,27.43,nearest_center,0.21980321794207225,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,43,63.00321399999999,-25.350720212760045,8.272250988711013,0.48749996080994595,S076,0.6913,degraded,safe,degraded_tracking,2,30.87,nearest_center,0.1596458467520046,0.75,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,44,44.000132,-142.35868278033377,-146.7969229612013,0.4515000666677951,S053,0.7501,degraded,safe,full_tracking,8,24.99,nearest_center,0.18346379752768485,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,44,54.00140999999999,-161.9945060705236,-102.81807186596545,0.8604999865591525,S038,0.7471,degraded,safe,full_tracking,13,25.29,bounds_contains,0.38,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,44,64.00321399999999,-89.50336735604846,-5.849400132464384,0.37250007048249234,S076,0.7485,degraded,safe,full_tracking,3,25.15,nearest_center,0.29428409128984717,1.0,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,45,45.000132,-62.60498197771167,-193.33113563789937,0.44949997320771207,S053,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,45,55.00140999999999,-118.284635341962,-94.21058790359025,0.7205000008642672,S054,0.7822,degraded,safe,full_tracking,8,21.78,nearest_center,0.2843134911661756,0.9,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,45,65.00321399999999,-139.8033452479,2.354606891876271,0.25049997225403775,S042,0.7236,degraded,safe,full_tracking,4,27.64,nearest_center,0.23202981609198772,0.75,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,46,46.000132,29.790964401798995,-201.2661446345605,0.44949997320771207,S053,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,46,56.00140999999999,-61.39455429499195,-34.899655499352136,0.548500069528818,S075,0.7951,degraded,safe,full_tracking,9,20.49,nearest_center,0.5885420884695122,0.75,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,46,66.00321399999999,-167.91215430078512,27.773579586370914,0.14349997892975797,S044,0.8144,good,safe,full_tracking,9,18.56,nearest_center,0.44758108379666783,0.7,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,47,47.000132,116.26926655921956,-169.12258198350486,0.45050001993775357,S133,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.1,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,47,57.00140999999999,-6.521852051192848,42.29870376266481,0.3695000495016574,S099,0.7751,degraded,safe,full_tracking,11,22.49,nearest_center,0.25367971622054974,0.75,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,47,67.00321399999999,-168.04663646777945,63.8174136686028,0.0685000504553317,S045,0.7846,degraded,safe,full_tracking,13,21.54,nearest_center,0.3677476601410886,0.9,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,48,48.000132,180.69089006101083,-100.53170668386312,0.45050001993775357,S140,0.7569,degraded,safe,full_tracking,3,24.31,nearest_center,0.23507458285640995,0.7,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,48,58.00140999999999,53.86501584834216,111.1585674453236,0.19150007620453824,S109,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.12351228927406434,0.7,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,48,68.00321399999999,-140.61028634792274,99.72674955115477,0.06350005522370328,S046,0.7698,degraded,safe,full_tracking,7,23.02,nearest_center,0.26839191788559486,0.9,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,49,49.000132,204.49596514905116,-12.305012102202934,0.44949997320771207,S140,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,49,59.00140999999999,109.14119866258115,141.41925149697394,0.051499971300363434,S109,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,49,69.00321399999999,-91.78972452180798,131.73583003521614,0.11850000277161588,S082,0.7613,degraded,safe,full_tracking,12,23.87,nearest_center,0.22007734653043995,0.75,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,50,50.000132,183.11174542645028,79.28398516094218,0.4474999989569186,S140,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,50,60.00140999999999,153.12005777415982,128.64251573674827,-0.045500031560659515,S109,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,50,70.00321399999999,-26.695640082902596,150.02673545934914,0.21550000563263882,S093,0.7982,degraded,safe,full_tracking,11,20.18,nearest_center,0.27011569622085485,0.9,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,51,51.000132,136.03958003274653,151.77513189176017,0.4474999989569186,S140,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,51,61.00140999999999,189.16389185639173,77.13211016217697,-0.08950000151991855,S109,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,51,71.00321399999999,42.29871177900762,150.02673545934914,0.3355000104010104,S111,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.1552779359271061,0.7,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,52,52.000132,56.15138103044449,196.56093210336158,0.45050001993775357,S140,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,52,62.00140999999999,203.6890080163428,19.83855656110984,-0.06749998673796664,S109,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,52,72.00321399999999,109.00670046290121,128.9114961034225,0.45350004091858853,S111,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,53,53.000132,-37.9929617814772,199.3852660351552,0.45249999418854703,S084,0.6085,degraded,safe,degraded_tracking,2,39.15,nearest_center,0.20946068731439932,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,53,63.00140999999999,197.09890085305287,-20.778001873069606,0.01650000467896451,S109,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,53,73.00321399999999,147.33689171089262,95.0195370199558,0.517500051409006,S111,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,54,54.000132,-123.6643068061894,160.51709802112967,0.45050001993775357,S069,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.1714045186230137,0.9,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,54,64.00140999999999,177.8665561292172,-20.37452731488683,0.14750004664063443,S109,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,54,74.00321399999999,169.12458999984767,53.59602746532511,0.5225000466406344,S111,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,55,55.000132,-184.45466329250712,90.44681467209395,0.4515000666677951,S030,0.8169,good,safe,full_tracking,18,18.31,bounds_contains,0.7124999999999999,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,55,65.00140999999999,147.7403702772468,19.300587811418538,0.31650007620453824,S138,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.16254115515100576,0.75,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,55,75.00321399999999,162.1310042702036,10.962089225931837,0.4735000218451022,S138,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.1,0.75,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,56,56.000132,-205.56988661574812,2.4890988287883835,0.45050001993775357,S002,0.7748,degraded,safe,full_tracking,10,22.52,nearest_center,0.209593141207985,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,56,66.00140999999999,100.26472631718889,92.19520308816217,0.4984999980032443,S138,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,56,76.00321399999999,127.43209607037134,-21.98842955578933,0.3784999932348727,S137,0.7706,degraded,safe,full_tracking,5,22.94,nearest_center,0.30273952885345745,0.9,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,57,57.000132,-188.7583972573519,-85.3341235745408,0.45249999418854703,S023,0.7321,degraded,safe,full_tracking,17,26.79,nearest_center,0.34527157451235746,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,57,67.00140999999999,44.71956714444707,159.97913728778119,0.67449999704957,S112,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.1604838389815316,0.75,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,57,77.00321399999999,71.88693689762952,-38.5309345393399,0.25049997225403775,S131,0.773,degraded,safe,full_tracking,12,22.7,nearest_center,0.25479519725035443,0.9,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,58,58.000132,-129.31296665343385,-158.49772122204436,0.4515000666677951,S064,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.15181561127889862,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,58,68.00140999999999,-15.801794946596473,196.56093210336158,0.8244999732077121,S103,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.2205210923387328,0.9,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,58,78.00321399999999,5.5824202668115745,-39.337887663876856,0.13049996748566617,S096,0.7201,degraded,safe,full_tracking,3,27.99,nearest_center,0.20753086108617874,0.75,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,59,59.000132,-45.12102967811562,-198.5763089024468,0.4485000456869601,S064,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,59,69.00140999999999,-75.65069409644018,187.14649100827802,0.9335000599920749,S083,0.7713,degraded,safe,full_tracking,8,22.87,nearest_center,0.2091532610552353,0.7,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,59,79.00321399999999,-62.470487786203144,-19.433084007012756,0.05050004377961148,S076,0.7374,degraded,safe,full_tracking,5,26.26,nearest_center,0.23886558867818103,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,60,60.000132,46.87143813504087,-199.24876783547523,0.4485000456869601,S064,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,60,70.00140999999999,-126.75762110465729,137.11550149944352,0.984499939829111,S067,0.7821,degraded,safe,full_tracking,6,21.79,nearest_center,0.15993107458304212,0.7,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,60,80.00321399999999,-120.70549070740145,9.213694797606514,0.021499999910592926,S042,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.13872851247735363,0.75,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,61,61.000132,129.98744161914792,-157.42178372266176,0.45050001993775357,S139,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.14787866973662186,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,61,71.00140999999999,-164.95332216931158,68.25564583312753,0.9744999493658542,S045,0.8101,good,safe,full_tracking,9,18.99,nearest_center,0.5066994065116619,0.75,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,61,81.00321399999999,-158.76669357237583,46.87143011869806,0.06449998274445523,S044,0.7381,degraded,safe,full_tracking,9,26.19,nearest_center,0.2309535904933804,0.7,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,62,62.000132,185.66709899156967,-84.2581860751582,0.4485000456869601,S140,0.5463,poor,safe,weak_tracking,1,45.37,nearest_center,0.21964342116387392,0.9,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,62,72.00140999999999,-191.85171155581978,14.458879084625337,0.9045000161230563,S027,0.7499,degraded,safe,full_tracking,16,25.01,bounds_contains,0.38,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,62,82.00321399999999,-170.06401326686472,79.9564440939706,0.16050005808472623,S046,0.7935,degraded,safe,full_tracking,11,20.65,nearest_center,0.37928558571256576,0.7,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,63,63.000132,205.03392588239964,6.254872686561464,0.44949997320771207,S140,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,63,73.00140999999999,-204.8974276827197,-1.5456586522982096,0.7805000628530978,S027,0.8182,good,safe,full_tracking,11,18.18,nearest_center,0.33526027069726433,1.0,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,63,83.00321399999999,-154.32846140785108,97.57488256873238,0.2745000208914279,S045,0.7867,degraded,safe,full_tracking,7,21.33,nearest_center,0.28100026606027323,0.9,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,64,64.000132,179.74945076130817,94.4815682702645,0.45050001993775357,S140,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,64,74.00140999999999,-194.94502585428765,25.890692970622766,0.6215000237524508,S028,0.8618,good,safe,full_tracking,13,13.82,bounds_contains,0.855,0.9,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,64,84.00321399999999,-115.056830860157,99.72674955115477,0.39349997892975797,S045,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.13953120134745503,1.0,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,65,65.000132,121.51444784010984,162.93795338656912,0.4515000666677951,S140,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,65,75.00140999999999,-165.22231856867143,81.70484052638163,0.4425000037252902,S045,0.7824,degraded,safe,full_tracking,11,21.76,nearest_center,0.3373360149903412,0.7,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,65,85.00321399999999,-58.166745805015545,82.24280125973013,0.4724999751150607,S080,0.7928,degraded,safe,full_tracking,11,20.72,nearest_center,0.48143041126811054,0.75,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,66,66.000132,38.39844836417419,200.32670533485788,0.4515000666677951,S112,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.10218360220923092,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,66,76.00140999999999,-127.02660948767434,148.8162997602866,0.26849997892975797,S067,0.7441,degraded,safe,full_tracking,5,25.59,nearest_center,0.1633706929238094,0.75,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,66,86.00321399999999,12.441508297797174,49.15779129262898,0.5025000657141208,S107,0.7482,degraded,safe,full_tracking,15,25.18,bounds_contains,0.38,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,67,67.000132,-54.66995694836489,194.5435553042763,0.45249999418854703,S070,0.7439,degraded,safe,full_tracking,4,25.61,nearest_center,0.18129291314445467,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,67,77.00140999999999,-79.55096552761641,186.4740320752496,0.10650003805756558,S069,0.7854,degraded,safe,full_tracking,9,21.46,nearest_center,0.38987453649284054,0.7,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,67,87.00321399999999,80.22543247698766,6.389364372962865,0.47050000086426724,S132,0.7295,degraded,safe,full_tracking,13,27.05,nearest_center,0.21724056635486005,0.4,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,68,68.000132,-135.76857561704384,150.56469619269762,0.45050001993775357,S048,0.7366,degraded,safe,full_tracking,6,26.34,nearest_center,0.21618128166962206,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,68,78.00140999999999,-18.76061705764152,180.82538024434797,-0.012500039190054046,S084,0.6375,degraded,safe,degraded_tracking,2,36.25,nearest_center,0.18538103689925445,0.9,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,68,88.00321399999999,134.02219521731845,-41.08628008811648,0.37150002375245084,S137,0.705,degraded,safe,full_tracking,4,29.5,nearest_center,0.16659785442895697,0.7,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,69,69.000132,-191.0447544231114,75.38371372976594,0.4515000666677951,S030,0.7479,degraded,safe,full_tracking,16,25.21,bounds_contains,0.38,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,69,79.00140999999999,37.86047961448289,131.33235146886196,-0.07550000295043002,S110,0.494,poor,safe,weak_tracking,1,50.6,nearest_center,0.18095111619423956,0.75,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,69,89.00321399999999,164.01389890229453,-74.0368038800519,0.2495000447332858,S140,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.17347430436009764,0.75,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,70,70.000132,-206.1078473490966,-13.246455410077008,0.45350004091858853,S011,0.7794,degraded,safe,full_tracking,14,22.06,nearest_center,0.25636172629192894,0.75,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,70,80.00140999999999,95.28852540297287,56.01688283076456,-0.07949995145201694,S138,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.15606854847494125,0.75,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,70,90.00321399999999,169.2590881995276,-95.68999595298422,0.13049996748566617,S141,0.6912,degraded,safe,degraded_tracking,2,30.88,nearest_center,0.28492135663709584,0.9,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,71,71.000132,-179.0749757955941,-100.80069506688018,0.45050001993775357,S022,0.7457,degraded,safe,full_tracking,13,25.43,bounds_contains,0.38,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,71,81.00140999999999,144.24357741242474,-9.346189991157884,-0.023499957174062835,S137,0.3,poor,tracking_lost,no_tracking,0,70.0,nearest_center,0.21238313155413663,0.9,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,71,91.00321399999999,146.1264720445157,-96.49695308569258,0.03550005808472623,S140,0.695,degraded,safe,degraded_tracking,2,30.5,nearest_center,0.29537842490184785,0.9,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,72,72.000132,-115.32581122683126,-168.71910341715068,0.45050001993775357,S052,0.5604,poor,safe,degraded_tracking,2,43.96,nearest_center,0.11030500414118521,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,72,82.00140999999999,177.32859539586872,-44.44857876143001,0.08749998465180386,S137,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,72,92.00321399999999,98.91980845113204,-80.35792266032477,0.0015000189840792544,S133,0.7577,degraded,safe,full_tracking,10,24.23,nearest_center,0.18503043866549607,0.7,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,73,73.000132,-28.71301888607357,-201.93861960027456,0.45249999418854703,S052,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
WORKER_02,TAG_002,73,83.00140999999999,197.636877619087,-30.864895888924476,0.24250007525086392,S137,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial1-tdoa3-traj3,mocap_ground_truth
WORKER_03,TAG_003,73,93.00321399999999,35.84310081131192,-51.57665066623983,0.026499995142221344,S105,0.7814,degraded,safe,full_tracking,7,21.86,nearest_center,0.2282488165490138,0.75,1.0,const1-trial5-tdoa2,mocap_ground_truth
WORKER_01,TAG_001,74,74.000132,64.62437080131117,-193.7345981715679,0.44650007143616666,S052,0.3,poor,tracking_lost,no_tracking,0,70.0,continuity_fallback,0.2,0.4,1.0,const4-trial3-tdoa2-traj1,mocap_ground_truth
